2.460348687081550714e+06 4.556898999999999589e+00 9.904839000000000351e-03
2.460348687370300759e+06 4.540828999999999560e+00 9.882238999999999260e-03
2.460348687666990794e+06 4.563316000000000372e+00 9.868375000000000410e-03
2.460348687962789554e+06 4.559136999999999773e+00 9.863478999999999650e-03
2.460348688249421306e+06 4.566409000000000162e+00 9.806275999999999188e-03
2.460348688537951559e+06 4.545245000000000424e+00 9.876219000000000317e-03
2.460348688830277883e+06 4.540466000000000335e+00 9.869806000000000065e-03
2.460348689122499898e+06 4.557222000000000328e+00 9.893661999999999249e-03
2.460348689408553299e+06 4.529481999999999786e+00 9.862074000000000187e-03
2.460348689694895875e+06 4.569715999999999667e+00 9.852605999999999864e-03
2.460348689982615877e+06 4.557755000000000223e+00 9.861075000000000396e-03
2.460348690290983766e+06 4.546138000000000012e+00 9.868843999999999880e-03
2.460348690864120144e+06 4.564318000000000097e+00 9.870429999999999482e-03
2.460348691151666455e+06 4.540543999999999691e+00 9.880955000000000293e-03
2.460348691437951289e+06 4.546071000000000417e+00 9.857428999999999150e-03
2.460348691724259406e+06 4.544007999999999825e+00 9.863007999999999498e-03
2.460348692010567058e+06 4.532150999999999819e+00 9.896511999999999670e-03
2.460348692297106609e+06 4.565188000000000024e+00 9.880430000000000809e-03
2.460348694608483929e+06 4.583308999999999855e+00 9.860274999999999943e-03
2.460348694895775523e+06 4.569691999999999865e+00 9.860835999999999560e-03
2.460348695182164200e+06 4.579978999999999800e+00 9.864983000000000779e-03
2.460348695478321984e+06 4.590348999999999791e+00 9.851744000000000820e-03
2.460348695775381755e+06 4.551055999999999990e+00 9.859112999999999211e-03
2.460348696368055418e+06 4.550748999999999711e+00 9.869377999999999831e-03
2.460348696665659547e+06 4.546797999999999895e+00 9.848740999999999399e-03
2.460348696961446665e+06 4.561518000000000406e+00 9.837669999999999748e-03
2.460348697254884057e+06 4.550080000000000346e+00 1.018031999999999965e-02
2.460348697551770601e+06 4.531534999999999869e+00 9.889300999999999647e-03
2.460348697848645970e+06 4.536749999999999616e+00 9.855997000000000022e-03
2.460348698144988623e+06 4.547045999999999921e+00 9.880486000000000824e-03
2.460348698435891420e+06 4.529639999999999667e+00 9.873896999999999535e-03
2.460348698731145822e+06 4.532302999999999749e+00 9.885041000000000661e-03
2.460348699020972010e+06 4.529497000000000106e+00 9.864869000000000068e-03
2.460348699310555588e+06 4.511322999999999972e+00 9.892925999999999803e-03
2.460348699605763890e+06 4.504898999999999987e+00 9.880523000000000430e-03
2.460348699901215266e+06 4.518123000000000111e+00 9.884240000000000734e-03
2.460348700196817052e+06 4.542639999999999567e+00 9.861503000000000629e-03
2.460348700490891002e+06 4.550356999999999985e+00 9.873003999999999461e-03
2.460348700785983820e+06 4.527365999999999779e+00 9.922402000000000305e-03
2.460348701079606544e+06 4.513086999999999627e+00 9.892638999999999946e-03
2.460348701375162229e+06 4.523655999999999899e+00 9.899652999999999578e-03
2.460348701670301147e+06 4.498270999999999908e+00 9.919627000000000305e-03
2.460348701964895707e+06 4.545613999999999599e+00 9.887243999999999894e-03
2.460348702259132173e+06 4.521751000000000076e+00 9.895236999999999436e-03
2.460348702554432675e+06 4.503026000000000195e+00 9.897759000000000765e-03
2.460348702848923393e+06 4.503860000000000419e+00 9.937190999999999733e-03
2.460348703144154977e+06 4.483444000000000429e+00 9.885694999999999899e-03
2.460348703438287135e+06 4.518781999999999854e+00 9.859059999999999352e-03
2.460348703733414412e+06 4.503652999999999906e+00 9.891883000000000620e-03
2.460348704028333537e+06 4.487275999999999598e+00 9.927088000000000578e-03
2.460348704322603997e+06 4.512002999999999986e+00 9.873204000000000008e-03
2.460348704617025331e+06 4.521989999999999732e+00 9.888137999999999442e-03
2.460348704911585432e+06 4.527643000000000306e+00 9.874940000000000453e-03
2.460348705206018407e+06 4.509218999999999866e+00 9.912663000000000377e-03
2.460348705500196666e+06 4.528145999999999560e+00 9.873038000000000647e-03
2.460348705795671325e+06 4.507220000000000226e+00 9.923054000000000596e-03
2.460348706090486143e+06 4.510305999999999926e+00 9.924063000000000329e-03
2.460348706386145670e+06 4.536540999999999713e+00 9.916394000000000250e-03
2.460348706679872703e+06 4.479395000000000238e+00 9.895404000000000005e-03
2.460348706975208130e+06 4.549560999999999744e+00 9.887652000000000246e-03
2.460348707270486280e+06 4.525125000000000064e+00 9.905014000000000179e-03
2.460348707565463148e+06 4.499546999999999741e+00 9.905314999999999606e-03
2.460348707860069349e+06 4.531251000000000140e+00 9.888555000000000261e-03
2.460348708154571708e+06 4.517053999999999903e+00 9.868564999999999282e-03
2.460348708447951358e+06 4.488075000000000259e+00 9.885644000000000722e-03
2.460348708742592484e+06 4.520233000000000168e+00 9.882660999999999182e-03
2.460348709037488326e+06 4.513463999999999920e+00 9.859820999999999516e-03
2.460348709333275445e+06 4.495433000000000234e+00 9.860973000000000308e-03
2.460348709627337754e+06 4.517360000000000042e+00 9.869427999999999535e-03
2.460348709923576564e+06 4.498896000000000228e+00 9.865201000000000525e-03
2.460348710219467524e+06 4.513298999999999950e+00 9.862941000000000069e-03
2.460348710513819475e+06 4.509726999999999819e+00 9.880256000000000455e-03
2.460348710808286909e+06 4.508144999999999847e+00 9.871500999999999540e-03
2.460348711103055626e+06 4.538725999999999594e+00 9.900104999999999322e-03
2.460348711397997569e+06 4.501013000000000375e+00 9.849582000000000823e-03
2.460348711690752301e+06 4.530353999999999992e+00 9.879374999999999268e-03
2.460348711986597162e+06 4.511515000000000164e+00 9.882606999999999850e-03
2.460348712277847342e+06 4.528699999999999726e+00 9.901003999999999708e-03
2.460348712572500110e+06 4.525667999999999580e+00 1.006229999999999972e-02
2.460348712867303286e+06 4.513320000000000221e+00 9.883855999999999892e-03
2.460348715546516236e+06 4.475448000000000093e+00 9.826951000000000436e-03
2.460348715841666795e+06 4.466076000000000157e+00 9.840542000000000733e-03
2.460348716136516072e+06 4.474245999999999945e+00 9.848799999999999569e-03
2.460348716431701556e+06 4.470304999999999751e+00 9.867841999999999933e-03
2.460348716726203915e+06 4.467958000000000318e+00 9.842056000000000068e-03
2.460348717021296266e+06 4.465108999999999995e+00 9.850038000000000196e-03
2.460348717316203751e+06 4.472287999999999819e+00 9.816539000000000861e-03
2.460348717611250002e+06 4.444338000000000122e+00 9.838967000000000546e-03
2.460348717906608712e+06 4.455532999999999966e+00 9.856269000000000835e-03
2.460348718201342504e+06 4.425377000000000116e+00 9.836900000000000852e-03
2.460348718495960813e+06 4.454884999999999984e+00 9.826338999999999907e-03
2.460348718789861072e+06 4.436196999999999946e+00 9.846921999999999273e-03
2.460348719085451216e+06 4.458342000000000027e+00 9.836202000000000487e-03
2.460348719380694441e+06 4.435062000000000282e+00 9.861069999999999558e-03
2.460348719675868284e+06 4.415420000000000122e+00 9.848970999999999767e-03
2.460348719971238635e+06 4.435463999999999629e+00 9.838443000000000535e-03
2.460348720266354270e+06 4.449982999999999578e+00 9.853864000000000373e-03
2.460348720560949296e+06 4.457516000000000034e+00 9.854342999999999783e-03
2.460348720855358988e+06 4.413473999999999897e+00 9.840540999999999525e-03
2.460348721150324214e+06 4.411024000000000278e+00 9.850413000000000571e-03
2.460348721444271039e+06 4.426317000000000057e+00 9.860452999999999926e-03
2.460348721738761757e+06 4.406038999999999817e+00 9.828355000000000424e-03
2.460348722033877391e+06 4.431809999999999583e+00 9.859430000000000624e-03
2.460348722329050768e+06 4.427278000000000269e+00 9.863234999999999711e-03
2.460348722624085844e+06 4.435550000000000104e+00 9.851617999999999487e-03
2.460348722919861320e+06 4.438229999999999897e+00 9.912300000000000624e-03
2.460348723215173464e+06 4.434642000000000195e+00 9.873741999999999588e-03
2.460348723510509357e+06 4.447098000000000440e+00 9.865138000000000726e-03
2.460348723803275265e+06 4.427121999999999780e+00 9.893123999999999668e-03
2.460348724098715466e+06 4.448229999999999684e+00 9.861863999999999700e-03
2.460348724389814772e+06 4.443221000000000309e+00 9.867265000000000064e-03
2.460348724684328772e+06 4.454483999999999888e+00 9.856036999999999784e-03
2.460348724977963138e+06 4.476588999999999707e+00 9.841934999999999573e-03
2.460348725272812415e+06 4.471428999999999654e+00 9.849022000000000679e-03
2.460348725567094982e+06 4.451281999999999961e+00 9.847995000000000013e-03
2.460348725862222258e+06 4.484929000000000165e+00 9.847200000000000397e-03
