8.796697999999999240e+00 9.487386000000000430e-03
8.840673000000000670e+00 9.467810999999999588e-03
8.791823000000000832e+00 9.455619999999999650e-03
8.794233999999999440e+00 9.454972000000000723e-03
8.814370999999999512e+00 9.400811000000000237e-03
8.819812000000000651e+00 9.466900999999999788e-03
8.837047000000000097e+00 9.466287999999999786e-03
8.812991000000000241e+00 9.489575999999999567e-03
8.815512000000000015e+00 9.451506999999999617e-03
8.788448999999999955e+00 9.452092999999999953e-03
8.797639999999999461e+00 9.454996000000000234e-03
8.825150000000000716e+00 9.460655999999999580e-03
8.842390999999999224e+00 9.479427999999999813e-03
8.810256000000000753e+00 9.461901999999999466e-03
8.805068000000000339e+00 9.472967000000000540e-03
8.850191000000000585e+00 9.450491999999999573e-03
8.804501999999999384e+00 9.456279999999999200e-03
8.795633999999999730e+00 9.487469000000000111e-03
8.809352000000000515e+00 9.481207000000000176e-03
8.874002000000000834e+00 9.453262000000000470e-03
8.916717000000000226e+00 9.445438999999999918e-03
8.885104999999999364e+00 9.457300000000000081e-03
8.880459000000000103e+00 9.445396000000000000e-03
8.852930999999999884e+00 9.443620999999999266e-03
8.871696999999999278e+00 9.416419000000000525e-03
8.815844999999999487e+00 9.461502999999999580e-03
8.823048999999999253e+00 9.452438999999999980e-03
8.852047000000000665e+00 9.433459999999999415e-03
8.847343000000000401e+00 9.756086000000000619e-03
8.847402000000000655e+00 9.483694000000000845e-03
8.818433000000000632e+00 9.453306999999999335e-03
8.804163000000000849e+00 9.471709000000000031e-03
8.808852999999999156e+00 9.463150000000000034e-03
8.791907999999999390e+00 9.472942999999999295e-03
8.814508999999999261e+00 9.455995000000000025e-03
8.788002000000000535e+00 9.484931999999999738e-03
8.803414999999999324e+00 9.469072999999999726e-03
8.772313000000000471e+00 9.474460000000000520e-03
8.772230000000000416e+00 9.458704000000000070e-03
8.778216000000000463e+00 9.475249999999999298e-03
8.779531000000000418e+00 9.507484000000000074e-03
8.754210000000000491e+00 9.485752000000000073e-03
8.695838000000000179e+00 9.496683000000000555e-03
8.757645000000000124e+00 9.517704000000000095e-03
8.769121000000000166e+00 9.480126999999999651e-03
8.736990999999999730e+00 9.480713999999999461e-03
8.703637999999999764e+00 9.490675000000000500e-03
8.708553000000000210e+00 9.524589999999999446e-03
8.725713000000000719e+00 9.471591999999999165e-03
8.714468000000000103e+00 9.458275999999999836e-03
8.664868000000000237e+00 9.479726000000000818e-03
8.730456999999999468e+00 9.512615000000000307e-03
8.722486999999999213e+00 9.469211999999999421e-03
8.724646999999999153e+00 9.480618999999999158e-03
8.652758000000000393e+00 9.467401000000000288e-03
1.774785999999999864e-01 9.502609000000000403e-03
8.679817999999999145e+00 9.501898999999999415e-03
8.689465000000000217e+00 9.472707999999999823e-03
8.698842000000000851e+00 9.507023999999999336e-03
8.675527999999999906e+00 9.512398999999999508e-03
8.690224999999999866e+00 9.506267000000000536e-03
8.643423999999999552e+00 9.475901000000000116e-03
8.684827000000000297e+00 9.472071000000000310e-03
8.713367999999999114e+00 9.499274999999999733e-03
8.709035000000000082e+00 9.494061999999999293e-03
8.716995999999999967e+00 9.489099000000000839e-03
8.694323999999999941e+00 9.460779000000000757e-03
8.680835000000000079e+00 9.478385000000000629e-03
8.690381999999999607e+00 9.476688000000000472e-03
8.769206999999999752e+00 9.455536000000000496e-03
8.716820000000000235e+00 9.452498000000000150e-03
8.729893999999999821e+00 9.461001000000000133e-03
8.750142999999999560e+00 9.449294999999999917e-03
8.717881000000000213e+00 9.462055000000000465e-03
8.717425000000000423e+00 9.473192999999999545e-03
8.709842000000000084e+00 9.468403999999999709e-03
