2.460348687081550714e+06 3.842779000000000056e-01 9.900393000000000387e-03
2.460348687370300759e+06 3.748051000000000021e-01 9.886673999999999810e-03
2.460348687666990794e+06 3.977237000000000133e-01 9.864684999999999773e-03
2.460348687962789554e+06 3.849334999999999840e-01 9.865693999999999506e-03
2.460348688249421306e+06 3.870968000000000186e-01 9.812147000000000230e-03
2.460348688537951559e+06 3.843863000000000141e-01 9.878436000000000855e-03
2.460348688830277883e+06 3.950601999999999725e-01 9.877185000000000131e-03
2.460348689122499898e+06 3.876125000000000265e-01 9.893661999999999249e-03
2.460348689408553299e+06 3.931979999999999920e-01 9.865762999999999616e-03
2.460348689694895875e+06 3.837939000000000211e-01 9.852605999999999864e-03
2.460348689982615877e+06 3.908102999999999994e-01 9.855917999999999971e-03
2.460348690290983766e+06 3.844701999999999842e-01 9.870320000000000135e-03
2.460348690864120144e+06 3.820801999999999810e-01 9.868214999999999626e-03
2.460348691151666455e+06 3.877644000000000091e-01 9.877998000000000681e-03
2.460348691437951289e+06 3.621699999999999919e-01 9.859641000000000585e-03
2.460348691724259406e+06 3.860994999999999844e-01 9.864483000000000279e-03
2.460348692010567058e+06 3.886684000000000250e-01 9.896511999999999670e-03
2.460348692297106609e+06 3.942539999999999933e-01 9.881169999999999884e-03
2.460348694608483929e+06 3.748151000000000121e-01 9.859537999999999289e-03
2.460348694895775523e+06 3.720200000000000173e-01 9.860835999999999560e-03
2.460348695182164200e+06 3.828706000000000054e-01 9.864246000000000125e-03
2.460348695478321984e+06 3.738663999999999876e-01 9.851007999999999640e-03
2.460348695775381755e+06 3.695241000000000220e-01 9.854689999999999284e-03
2.460348696368055418e+06 3.684344999999999981e-01 9.867162999999999975e-03
2.460348696665659547e+06 3.882772999999999919e-01 9.846531999999999854e-03
2.460348696961446665e+06 3.815977999999999870e-01 9.837669999999999748e-03
2.460348697254884057e+06 3.760204999999999798e-01 1.017879000000000006e-02
2.460348697551770601e+06 3.607209000000000110e-01 9.887820999999999763e-03
2.460348697848645970e+06 3.750432000000000210e-01 9.855997000000000022e-03
2.460348698144988623e+06 3.969067000000000012e-01 9.881963000000000552e-03
2.460348698435891420e+06 3.652225000000000055e-01 9.873896999999999535e-03
2.460348698731145822e+06 3.880130999999999997e-01 9.886519999999999336e-03
2.460348699020972010e+06 3.907824999999999771e-01 9.865607000000000196e-03
2.460348699310555588e+06 3.785510999999999737e-01 9.893664999999999404e-03
2.460348699605763890e+06 3.974753999999999787e-01 9.879044000000000020e-03
2.460348699901215266e+06 3.716377000000000153e-01 9.887936999999999421e-03
2.460348700196817052e+06 3.863234999999999864e-01 9.867404999999999232e-03
2.460348700490891002e+06 3.958626000000000089e-01 9.875959000000000126e-03
2.460348700785983820e+06 3.752149000000000179e-01 9.917949000000000556e-03
2.460348701079606544e+06 3.808291999999999788e-01 9.892638999999999946e-03
2.460348701375162229e+06 3.403304999999999803e-01 9.898172999999999694e-03
2.460348701670301147e+06 3.300387000000000182e-01 9.922593000000000385e-03
2.460348701964895707e+06 3.782848999999999795e-01 9.889462999999999379e-03
2.460348702259132173e+06 3.733827000000000118e-01 9.893017000000000477e-03
2.460348702554432675e+06 3.928320000000000145e-01 9.896277999999999672e-03
2.460348702848923393e+06 3.969889999999999808e-01 9.937190999999999733e-03
2.460348703144154977e+06 3.750908000000000020e-01 9.886433999999999500e-03
2.460348703438287135e+06 3.666893999999999987e-01 9.859797999999999479e-03
2.460348703733414412e+06 3.620805000000000273e-01 9.891142999999999810e-03
2.460348704028333537e+06 3.716956000000000149e-01 9.927088000000000578e-03
2.460348704322603997e+06 3.879340000000000011e-01 9.874680999999999736e-03
2.460348704617025331e+06 3.734782999999999853e-01 9.889616999999999852e-03
2.460348704911585432e+06 3.784664999999999835e-01 9.866078999999999821e-03
2.460348705206018407e+06 3.635275000000000034e-01 9.914890000000000855e-03
2.460348705500196666e+06 3.761263000000000245e-01 9.872300000000000519e-03
2.460348705795671325e+06 3.637191000000000174e-01 9.925280999999999340e-03
2.460348706090486143e+06 3.820220999999999756e-01 9.924063000000000329e-03
2.460348706386145670e+06 3.906516999999999906e-01 9.914911000000000210e-03
2.460348706679872703e+06 3.827617999999999854e-01 9.886531000000000485e-03
2.460348706975208130e+06 3.774048999999999876e-01 9.886173999999999309e-03
2.460348707270486280e+06 3.909402000000000155e-01 9.905755000000000463e-03
2.460348707565463148e+06 3.821153999999999940e-01 9.903831999999999566e-03
2.460348707860069349e+06 3.782896000000000036e-01 9.893736999999999671e-03
2.460348708154571708e+06 3.726590000000000180e-01 9.869302999999999410e-03
2.460348708447951358e+06 3.871763999999999761e-01 9.883424999999999502e-03
2.460348708742592484e+06 3.757739999999999969e-01 9.884139999999999593e-03
2.460348709037488326e+06 3.751084000000000085e-01 9.862772000000000552e-03
2.460348709333275445e+06 3.623844999999999983e-01 9.861709999999999227e-03
2.460348709627337754e+06 3.873056000000000276e-01 9.873120000000000854e-03
2.460348709923576564e+06 3.805722000000000271e-01 9.859298000000000714e-03
2.460348710219467524e+06 3.592234999999999734e-01 9.870317999999999453e-03
2.460348710513819475e+06 3.841403999999999930e-01 9.887652000000000246e-03
2.460348710808286909e+06 3.754043000000000241e-01 9.873715999999999396e-03
2.460348711103055626e+06 3.776636999999999911e-01 9.899364000000000774e-03
2.460348711397997569e+06 3.802875000000000005e-01 9.846636000000000624e-03
2.460348711690752301e+06 3.822221000000000091e-01 9.886765999999999957e-03
2.460348711986597162e+06 3.814026999999999834e-01 9.881868000000000249e-03
2.460348712277847342e+06 3.614766999999999841e-01 9.903968000000000840e-03
2.460348712572500110e+06 3.715192999999999968e-01 1.006456000000000017e-02
2.460348712867303286e+06 3.898526999999999965e-01 9.879420999999999342e-03
2.460348715546516236e+06 3.675282000000000271e-01 9.826216999999999938e-03
2.460348715841666795e+06 3.597104999999999886e-01 9.836861000000000563e-03
2.460348716136516072e+06 3.790988000000000135e-01 9.846590000000000550e-03
2.460348716431701556e+06 3.900009999999999866e-01 9.863412000000000221e-03
2.460348716726203915e+06 3.608443000000000067e-01 9.847946999999999257e-03
2.460348717021296266e+06 3.841790999999999956e-01 9.851511999999999769e-03
2.460348717316203751e+06 3.614737000000000089e-01 9.820212000000000038e-03
2.460348717611250002e+06 3.947541999999999995e-01 9.839702999999999991e-03
2.460348717906608712e+06 3.846219000000000166e-01 9.860692000000000762e-03
2.460348718201342504e+06 3.700996999999999759e-01 9.836163999999999671e-03
2.460348718495960813e+06 3.880521000000000109e-01 9.821933999999999179e-03
2.460348718789861072e+06 3.962092999999999865e-01 9.846921999999999273e-03
2.460348719085451216e+06 3.711321000000000203e-01 9.841356000000000756e-03
2.460348719380694441e+06 3.848850999999999800e-01 9.865495999999999641e-03
2.460348719675868284e+06 3.803774999999999795e-01 9.851181999999999994e-03
2.460348719971238635e+06 3.690801000000000220e-01 9.839178999999999981e-03
2.460348720266354270e+06 3.635746000000000255e-01 9.853126000000000245e-03
2.460348720560949296e+06 3.727600999999999831e-01 9.859503999999999838e-03
2.460348720855358988e+06 3.523146999999999807e-01 9.842750000000000804e-03
2.460348721150324214e+06 3.735392000000000157e-01 9.847465999999999164e-03
2.460348721444271039e+06 3.788695000000000257e-01 9.864143000000000563e-03
2.460348721738761757e+06 3.769398999999999944e-01 9.827618999999999244e-03
2.460348722033877391e+06 3.734789000000000025e-01 9.858692000000000497e-03
2.460348722329050768e+06 3.764275000000000260e-01 9.861023000000000011e-03
2.460348722624085844e+06 3.678158999999999734e-01 9.852355000000000140e-03
2.460348722919861320e+06 3.704821999999999838e-01 9.906372000000000094e-03
2.460348723215173464e+06 3.758644999999999903e-01 9.872265999999999334e-03
2.460348723510509357e+06 3.792674999999999796e-01 9.864398999999999390e-03
2.460348723803275265e+06 3.677277999999999936e-01 9.887945999999999888e-03
2.460348724098715466e+06 3.876045000000000185e-01 9.862601999999999827e-03
2.460348724389814772e+06 3.867973000000000106e-01 9.863573000000000479e-03
2.460348724684328772e+06 3.826080000000000036e-01 9.854562000000000738e-03
2.460348724977963138e+06 3.797034000000000242e-01 9.841934999999999573e-03
2.460348725272812415e+06 3.698340999999999990e-01 9.847549000000000580e-03
2.460348725567094982e+06 3.962885999999999909e-01 9.845049999999999288e-03
2.460348725862222258e+06 3.691536999999999735e-01 9.846463999999999217e-03
2.460348726157129742e+06 3.847694999999999865e-01 9.834828000000000320e-03
2.460348726448726840e+06 3.704888000000000070e-01 9.872656999999999961e-03
2.460348726743611041e+06 3.680816000000000088e-01 9.841822000000000070e-03
2.460348727038449142e+06 3.873091000000000172e-01 9.876766999999999838e-03
2.460348727332789451e+06 3.516324000000000116e-01 9.895978999999999193e-03
2.460348727627847344e+06 3.696057999999999844e-01 9.884975000000000706e-03
2.460348727923379745e+06 3.771052999999999766e-01 9.885494999999999352e-03
2.460348728216874879e+06 3.727861000000000091e-01 9.902832999999999775e-03
2.460348728512245230e+06 3.835682999999999732e-01 9.866489000000000856e-03
2.460348728807361331e+06 3.810526000000000191e-01 9.898083000000000228e-03
2.460348729103078600e+06 3.920190000000000063e-01 9.904233999999999608e-03
2.460348729398588184e+06 3.764015000000000000e-01 9.858241000000000226e-03
2.460348729694131762e+06 3.822083000000000008e-01 9.870844000000000146e-03
2.460348729988356587e+06 3.717457000000000122e-01 9.870571999999999332e-03
2.460348730283773039e+06 3.918694999999999817e-01 9.876048000000000118e-03
2.460348730577592738e+06 3.741273999999999988e-01 9.881353000000000705e-03
2.460348730873773340e+06 3.984558999999999740e-01 9.888366000000000863e-03
2.460348731168345083e+06 3.841959999999999820e-01 9.923444000000000015e-03
2.460348731464016251e+06 3.670546000000000086e-01 1.000170000000000052e-02
2.460348731757823844e+06 3.747154999999999792e-01 9.924976000000000284e-03
2.460348732053703628e+06 3.815709999999999935e-01 9.875745999999999483e-03
2.460348732347777579e+06 3.818084999999999951e-01 9.916608000000000367e-03
2.460348732643553056e+06 3.871071999999999846e-01 9.898551000000000225e-03
2.460348734672847204e+06 3.928872999999999949e-01 9.916677000000000478e-03
2.460348734968286939e+06 3.836093999999999893e-01 9.902338000000000112e-03
2.460348735261990689e+06 3.854816999999999827e-01 9.891298999999999231e-03
2.460348735557268374e+06 3.698637000000000175e-01 9.891699000000000325e-03
2.460348735851527657e+06 3.886852000000000085e-01 9.896106999999999473e-03
2.460348736145786941e+06 3.805222999999999800e-01 9.874470999999999249e-03
2.460348736441157293e+06 3.741946999999999912e-01 9.898346000000000575e-03
2.460348736736967694e+06 3.577332999999999763e-01 9.903712999999999753e-03
2.460348737032106612e+06 3.724726999999999899e-01 9.926963000000000453e-03
2.460348737327164505e+06 3.622537000000000118e-01 9.911589000000000163e-03
2.460348737622060347e+06 3.776511000000000173e-01 9.892177999999999735e-03
2.460348737916342448e+06 3.778216999999999826e-01 9.915606999999999893e-03
2.460348738211377524e+06 3.709575999999999985e-01 9.905565999999999330e-03
2.460348738505231682e+06 3.590624000000000038e-01 9.920998000000000316e-03
2.460348738800335675e+06 3.771476000000000273e-01 9.930977000000000554e-03
2.460348739095648285e+06 3.593452999999999786e-01 9.906966999999999163e-03
2.460348739391192328e+06 3.671730999999999745e-01 9.911628000000000452e-03
2.460348739684872795e+06 3.690201000000000175e-01 9.916239999999999777e-03
2.460348739978992846e+06 3.883935000000000026e-01 9.912330000000000446e-03
2.460348740273854230e+06 3.684336000000000277e-01 9.947746000000000366e-03
2.460348740568680689e+06 3.655412000000000106e-01 9.907581999999999847e-03
2.460348740863761399e+06 3.648986000000000174e-01 9.982098000000000013e-03
2.460348741154918913e+06 3.853357000000000032e-01 9.942783999999999650e-03
2.460348741449213121e+06 3.654476999999999864e-01 9.915109999999999549e-03
2.460348741740740836e+06 3.827902000000000249e-01 9.975308999999999912e-03
2.460348742035520729e+06 3.708975999999999940e-01 9.981523000000000825e-03
2.460348742330763955e+06 3.790159000000000167e-01 9.980875999999999637e-03
2.460348742624849547e+06 3.690509000000000150e-01 9.952334999999999654e-03
2.460348742920127232e+06 3.736264999999999725e-01 9.982289999999999566e-03
